"id","questionnaire_id","category_id","text","image_url","position","weight","scoring_direction","is_lie_question","is_active"
"10d181bd-b624-4efc-802c-395188c44d71","630f5670-be31-4830-a3fd-052d123fcce7","e6fbf654-5290-4165-9f8d-7e3f28c50e6d","Вы доверяете своим родителям.","https://drive.google.com/file/d/1PuoLEiMN3T-xOPD18givivQRaWo5tLzb/view?usp=sharing","2","1.0000","direct","False","True"
"44348f53-088f-499f-ae31-347331062691","630f5670-be31-4830-a3fd-052d123fcce7","e6fbf654-5290-4165-9f8d-7e3f28c50e6d","Ваша семья сплоченная и всегда готова помочь друг другу.","https://drive.google.com/file/d/1oVTCu4iuEP9y-W7HyGX700fR_Bh5EAN2/view?usp=sharing","3","1.0000","direct","False","True"
"ac424dbf-4f13-42e0-b069-e3cb6c7d19f3","630f5670-be31-4830-a3fd-052d123fcce7","e6fbf654-5290-4165-9f8d-7e3f28c50e6d","В вашей семье принято проводить время за совместной деятельностью.","https://drive.google.com/file/d/1p0IA8pw7q3oayr1ogdtGfS2nlJ7BUKBW/view?usp=sharing","4","1.0000","direct","False","True"
"2f64976b-6e16-447c-8eca-a21df030054f","630f5670-be31-4830-a3fd-052d123fcce7","e6fbf654-5290-4165-9f8d-7e3f28c50e6d","Находясь в кругу семьи, вы чувствуете себя спокойно.","https://drive.google.com/file/d/1R6GSGxZ9Ayo4aV3j1NTLlyxvGEyqvBhI/view?usp=sharing","5","1.0000","direct","False","True"
"330f6b6e-ea4a-4e34-8c6d-cebec3b2e65e","630f5670-be31-4830-a3fd-052d123fcce7","e6fbf654-5290-4165-9f8d-7e3f28c50e6d","Ваша семья никогда не отказывает в помощи.","https://drive.google.com/file/d/12lShjTLuTrquqcbaRmjWG2WS7h94Vhys/view?usp=sharing","6","0.0000","none","True","True"
"8a4e8ad5-dd22-4ea8-a66e-d4b4116c23b1","630f5670-be31-4830-a3fd-052d123fcce7","e6fbf654-5290-4165-9f8d-7e3f28c50e6d","В вашей семье все идеально и нет проблем.","https://drive.google.com/file/d/1tMW9uoGlCz-OC30ACYMjWnppIPwpqKNJ/view?usp=sharing","7","0.0000","none","True","True"
"4216e554-9eee-4052-ab56-059d15804a9d","630f5670-be31-4830-a3fd-052d123fcce7","e6fbf654-5290-4165-9f8d-7e3f28c50e6d","В семье принято обсуждать важные решения вместе.","https://drive.google.com/file/d/1j_HBaYniEN9o8UwQBZvm-OGUG3vwAOQE/view?usp=sharing","8","1.0000","direct","False","True"
"d3e6aecd-395b-4dae-9895-e2ebc324f388","630f5670-be31-4830-a3fd-052d123fcce7","e6fbf654-5290-4165-9f8d-7e3f28c50e6d","Родители уважают ваше личное пространство и границы.","https://drive.google.com/file/d/1Z1Ct1AARr32jUIbNN0v1GRWvE8h5vNft/view?usp=sharing","9","1.0000","direct","False","True"
"1655e017-1b48-4c31-b3f1-7bd89b38f89c","630f5670-be31-4830-a3fd-052d123fcce7","e6fbf654-5290-4165-9f8d-7e3f28c50e6d","В семье существует традиция совместных праздников и других семейных мероприятий.","https://drive.google.com/file/d/1MGfW-mCmuLk5SejQxLsZ5CGIf0kNJGzf/view?usp=sharing","10","1.0000","direct","False","True"
"7f474f5d-3fcd-4568-823a-29e9127a3403","630f5670-be31-4830-a3fd-052d123fcce7","e4708649-c874-4983-a418-90eac0f7f63f","Вас обычно так сильно задевает ссора с человеком, что вам трудно сдержать себя.","https://drive.google.com/file/d/1khaYofZ1C-TasFstJYpnL-GSi5hCxopT/view?usp=sharing","11","1.0000","reverse","False","True"
"a88467e4-ca91-4acb-9fa6-5ade3d22a1f3","630f5670-be31-4830-a3fd-052d123fcce7","e4708649-c874-4983-a418-90eac0f7f63f","При ссорах вы стараетесь доказать свою правоту.","https://drive.google.com/file/d/1Rawry9JwStStTkXpDzOXtT_c53KFg6Y9/view?usp=sharing","12","1.0000","reverse","False","True"
"880a5262-95f0-40d9-bd74-c61f0834ebfd","630f5670-be31-4830-a3fd-052d123fcce7","e4708649-c874-4983-a418-90eac0f7f63f","Вас никто не понимает в конфликтах.","https://drive.google.com/file/d/1FlNavFd1ZUdC78iTQtofp2a5lWZ1Kg1L/view?usp=sharing","13","1.0000","reverse","False","True"
"e9435ede-fefb-4e91-afc7-454027fc11b9","630f5670-be31-4830-a3fd-052d123fcce7","e4708649-c874-4983-a418-90eac0f7f63f","Вы избегаете встреч с теми, с кем конфликтуете.","https://drive.google.com/file/d/1iHXnv9DhVAb13f0CtCqZuSKH84wIKJrd/view?usp=sharing","14","1.0000","reverse","False","True"
"9abb992a-bf12-41c8-9c6b-5cdd77610e26","630f5670-be31-4830-a3fd-052d123fcce7","e4708649-c874-4983-a418-90eac0f7f63f","Вы не умеете решать конфликты спокойно.","https://drive.google.com/file/d/1oRrIMy_lcw4ljHnc7kd6XveFm5mVIlvv/view?usp=sharing","15","1.0000","reverse","False","True"
"e129a993-1aa0-4ff0-81b6-b9de5d9f932c","630f5670-be31-4830-a3fd-052d123fcce7","e4708649-c874-4983-a418-90eac0f7f63f","Вы всегда правы в конфликтах.","https://drive.google.com/file/d/1-vPY4OYzfDbQEslsV5CIpYQYIIzbhbzC/view?usp=sharing","16","0.0000","none","True","True"
"b26dd790-d60b-494a-8844-3ac619527e3a","630f5670-be31-4830-a3fd-052d123fcce7","e4708649-c874-4983-a418-90eac0f7f63f","Конфликты никогда не вызывают у вас негативных эмоций.","https://drive.google.com/file/d/1Qyd6g1Dt1hH1ar1OP4XfXn0li5SM1l8I/view?usp=sharing","17","0.0000","none","True","True"
"53c1fac2-914b-47f4-aa00-fa5289a70463","630f5670-be31-4830-a3fd-052d123fcce7","e4708649-c874-4983-a418-90eac0f7f63f","После конфликта вы стараетесь проанализировать свое поведение.","https://drive.google.com/file/d/1WhrjNBca0w36MjWlTiiah5LzBO7GQyoG/view?usp=sharing","18","1.0000","direct","False","True"
"70c771aa-0f3e-4a89-a6a5-b63a7f3ccf9e","630f5670-be31-4830-a3fd-052d123fcce7","e4708649-c874-4983-a418-90eac0f7f63f","Вы готовы извиняться, если понимаете свою неправоту.","https://drive.google.com/file/d/1-bWPkMlReYmkXAHFzM4Ep-XiObB9sfYf/view?usp=sharing","19","1.0000","direct","False","True"
"6e7c7442-eb95-4595-8614-042c654cf662","630f5670-be31-4830-a3fd-052d123fcce7","e4708649-c874-4983-a418-90eac0f7f63f","В конфликте вы стараетесь найти компромиссное решение.","https://drive.google.com/file/d/1x4CfH73rBnjeZmJJ5cUXPinB4TYGzBPB/view?usp=sharing","20","1.0000","direct","False","True"
"b1b1e4a2-7bd9-4b88-874d-b18f5331f94d","630f5670-be31-4830-a3fd-052d123fcce7","a489f970-3fee-43bc-9e75-7ba9e9f363f4","Вы быстро привыкаете к новому коллективу.","https://drive.google.com/file/d/1aKxYP21sRypPIlJZOqAf1fyPV8OHqs8k/view?usp=sharing","21","1.0000","direct","False","True"
"1308978b-4efe-464f-84ab-c9e4077c920e","630f5670-be31-4830-a3fd-052d123fcce7","a489f970-3fee-43bc-9e75-7ba9e9f363f4","Вы не испытываете трудностей при общении с новыми людьми.","https://drive.google.com/file/d/14ILL3DdyZZsTSbcEZAlG2tgv_JQM8m4B/view?usp=sharing","22","1.0000","direct","False","True"
"3c5eadf0-8344-4aea-b79d-86ae51c87601","630f5670-be31-4830-a3fd-052d123fcce7","a489f970-3fee-43bc-9e75-7ba9e9f363f4","Вы легко меняете окружение, если оно вас не устраивает.","https://drive.google.com/file/d/1vdls4Za65QKIGdGpBww-XHYxIk-SRf38/view?usp=sharing","23","1.0000","direct","False","True"
"e634ae4a-692c-4863-9c1f-fc73da3ceb0d","630f5670-be31-4830-a3fd-052d123fcce7","a489f970-3fee-43bc-9e75-7ba9e9f363f4","Вы без трудностей знакомитесь с новыми людьми.","https://drive.google.com/file/d/1-COmWj1ToO-719yojUYXrPqOBLGJTOQm/view?usp=sharing","24","1.0000","direct","False","True"
"1a37b3c4-2b6c-42d5-b89c-60a114e72149","630f5670-be31-4830-a3fd-052d123fcce7","a489f970-3fee-43bc-9e75-7ba9e9f363f4","Вы легко адаптируетесь к изменениям.","https://drive.google.com/file/d/1DgjkH7LWJ1ZrCNXOvPP1HMzdNg7h20Ca/view?usp=sharing","25","1.0000","direct","False","True"
"5e362f8d-4dd6-4962-b91c-c3332836379a","630f5670-be31-4830-a3fd-052d123fcce7","a489f970-3fee-43bc-9e75-7ba9e9f363f4","У вас нет абсолютно никаких проблем в общении.","https://drive.google.com/file/d/1jGyWyzDlCLsG1DQHo1vuI7Q4oBIJ3MDi/view?usp=sharing","26","0.0000","none","True","True"
"0d700988-c153-4cea-955a-4f09f9c57bb4","630f5670-be31-4830-a3fd-052d123fcce7","a489f970-3fee-43bc-9e75-7ba9e9f363f4","Вы идеально вписываетесь в любой коллектив.","https://drive.google.com/file/d/1_gGr7C2uk9n4f2EtKDZDXRntyXwQvcWQ/view?usp=sharing","27","0.0000","none","True","True"
"c3d9b155-a347-45a0-ba47-1c875b14425d","630f5670-be31-4830-a3fd-052d123fcce7","a489f970-3fee-43bc-9e75-7ba9e9f363f4","Вы умеете находить общий язык с людьми разных возрастов.","https://drive.google.com/file/d/1jb6FEQWIi97ukBH_WE3WLxLYHn3XBcUJ/view?usp=sharing","28","1.0000","direct","False","True"
"b377b2a1-f23b-4f1d-8089-e1c1713c30ac","630f5670-be31-4830-a3fd-052d123fcce7","a489f970-3fee-43bc-9e75-7ba9e9f363f4","Вам комфортно выступать перед аудиторией.","https://drive.google.com/file/d/1TmOi2vUYtPh8nYpXnsWL-spU_jZ2PGz2/view?usp=sharing","29","1.0000","direct","False","True"
"9e902f2c-e532-4838-973f-d331466be1a9","630f5670-be31-4830-a3fd-052d123fcce7","a489f970-3fee-43bc-9e75-7ba9e9f363f4","Вы легко осваиваете новые социальные роли.","https://drive.google.com/file/d/1MNWJbvXCpE1odQOkWg6yxz_aWBKE-I2V/view?usp=sharing","30","1.0000","direct","False","True"
"86525f83-0ab3-4c1a-a598-a199dcb751d2","630f5670-be31-4830-a3fd-052d123fcce7","4bcc5266-96fc-4c85-88f5-09f61e3f02cc","Вы считаете, что должны быть лучшим во всем.","https://drive.google.com/file/d/1EZy9ZhrlZeGctmhPh4RKIlJsrK-4qCFA/view?usp=sharing","31","1.0000","direct","False","True"
"9d5936c6-e082-4870-9ca0-897ad093c69d","630f5670-be31-4830-a3fd-052d123fcce7","4bcc5266-96fc-4c85-88f5-09f61e3f02cc","Вы критикуете себя за ошибки.","https://drive.google.com/file/d/1hBVME-V2XblvV6CVtme26cwTKlf28F3-/view?usp=sharing","32","1.0000","direct","False","True"
"e3700b4b-b1b9-49d2-9b65-5990ba49eac3","630f5670-be31-4830-a3fd-052d123fcce7","4bcc5266-96fc-4c85-88f5-09f61e3f02cc","Вы стремитесь к идеальному результату.","https://drive.google.com/file/d/1Vpyr61Y0XzSQam7KGMgcB7u8xyzUVPOn/view?usp=sharing","33","1.0000","direct","False","True"
"dbb15417-88f2-4f0d-bd62-a8faf31caed1","630f5670-be31-4830-a3fd-052d123fcce7","4bcc5266-96fc-4c85-88f5-09f61e3f02cc","Вы боитесь неудач.","https://drive.google.com/file/d/1Xq_rRYO33W9m6yThDU50iFptAnpJ5lDn/view?usp=sharing","34","1.0000","direct","False","True"
"36bc4d1a-54ad-416b-a136-f428176b3bd3","630f5670-be31-4830-a3fd-052d123fcce7","4bcc5266-96fc-4c85-88f5-09f61e3f02cc","Вы считаете несовершенный результат неприемлемым.","https://drive.google.com/file/d/1FX7rblOhf6bvujyYvMdLXX2tQ9qDZhkc/view?usp=sharing","35","1.0000","direct","False","True"
"8ea5e3cb-2cfc-49e3-b645-da0f160a4f08","630f5670-be31-4830-a3fd-052d123fcce7","4bcc5266-96fc-4c85-88f5-09f61e3f02cc","Вы никогда не делаете ошибок.","https://drive.google.com/file/d/1lyCR2pRdk10dlc_vUF57WxKCAH2PJSfk/view?usp=sharing","36","0.0000","none","True","True"
"6e37f49b-4866-4ecd-941e-f43eb205344b","630f5670-be31-4830-a3fd-052d123fcce7","4bcc5266-96fc-4c85-88f5-09f61e3f02cc","Все, что вы делаете, всегда идеально.","https://drive.google.com/file/d/1m6Lep_IOE6FsmksKZqnQaHlYM-v7aggQ/view?usp=sharing","37","0.0000","none","True","True"
"7531663b-97be-4dc1-b13b-ed010de3cf4b","630f5670-be31-4830-a3fd-052d123fcce7","4bcc5266-96fc-4c85-88f5-09f61e3f02cc","Вы часто откладываете дела из-за страха сделать их неидеально.","https://drive.google.com/file/d/1w_LbPf4IuuE3qjBA9dA3vPReLtA30NRy/view?usp=sharing","38","1.0000","direct","False","True"
"118f758b-8ae5-45a4-b761-dbbe958108f1","630f5670-be31-4830-a3fd-052d123fcce7","4bcc5266-96fc-4c85-88f5-09f61e3f02cc","Вам сложно делегировать задачи другим людям.","https://drive.google.com/file/d/1SCji3wq5fyLQ97UK4np02G4QaxWqYD33/view?usp=sharing","39","1.0000","direct","False","True"
"893a7091-5b24-4031-805b-df8130e49692","630f5670-be31-4830-a3fd-052d123fcce7","4bcc5266-96fc-4c85-88f5-09f61e3f02cc","Вы постоянно сравниваете свои результаты с результатами других.","https://drive.google.com/file/d/1mEkEe5bGk5GuMk5JN1eBblAehy0jlGyX/view?usp=sharing","40","1.0000","direct","False","True"
"a1945e87-c8bf-4f29-a09a-5b21a240d87c","630f5670-be31-4830-a3fd-052d123fcce7","d77dbf37-f62f-4294-902b-34d0e9cd9ce1","Вы считаете, что будущее будет только хуже.","https://drive.google.com/file/d/1nKPi0FF0Cb7cZygi91vYW7tYjWQBgds_/view?usp=sharing","41","1.0000","direct","False","True"
"7747e9ec-ced9-4964-b046-27b2a2b343c0","630f5670-be31-4830-a3fd-052d123fcce7","d77dbf37-f62f-4294-902b-34d0e9cd9ce1","Проблемы кажутся вам неразрешимыми.","https://drive.google.com/file/d/1MipUhXKSMDQJBaekJSqfK8qxe5C1yEzP/view?usp=sharing","42","1.0000","direct","False","True"
"40ce2d27-9e5d-4267-8f52-bb8dea204191","630f5670-be31-4830-a3fd-052d123fcce7","d77dbf37-f62f-4294-902b-34d0e9cd9ce1","Вы считаете, что ничто не может изменить ситуацию к лучшему.","https://drive.google.com/file/d/1D97H5wGQIlDTCTRgCptYODVGY1z2TlbU/view?usp=sharing","43","1.0000","direct","False","True"
"23f62337-7abc-43e0-b17e-0869fed055a0","630f5670-be31-4830-a3fd-052d123fcce7","d77dbf37-f62f-4294-902b-34d0e9cd9ce1","Вы чувствуете себя обреченным.","https://drive.google.com/file/d/1gZJa5psOeAESzgmJQ99UKRuiU7bNbKmR/view?usp=sharing","44","1.0000","direct","False","True"
"e681c688-f445-4908-8282-b258ff83ef40","630f5670-be31-4830-a3fd-052d123fcce7","d77dbf37-f62f-4294-902b-34d0e9cd9ce1","У вас нет сил что-либо изменить.","https://drive.google.com/file/d/14HOzATf53d_Q4BtU0Zvgr5tdtvdmSdBl/view?usp=sharing","45","1.0000","direct","False","True"
"8dab69f5-a8eb-4227-8a33-c3dd3adbfc08","630f5670-be31-4830-a3fd-052d123fcce7","d77dbf37-f62f-4294-902b-34d0e9cd9ce1","У вас всегда все получается.","https://drive.google.com/file/d/1aXVFf39kwjY0j0MruU5jAXeuNxPdG7l5/view?usp=sharing","46","0.0000","none","True","True"
"7c9d193b-3634-4f73-ba6c-c422abf7a1f5","630f5670-be31-4830-a3fd-052d123fcce7","d77dbf37-f62f-4294-902b-34d0e9cd9ce1","Ваша жизнь идеальна и не требует изменений.","https://drive.google.com/file/d/1OwF3jSb_Tmw23VTSc2xmJ1YEqxgUbQes/view?usp=sharing","47","0.0000","none","True","True"
"850ded0f-c7cf-4589-997b-e9b7742147e0","630f5670-be31-4830-a3fd-052d123fcce7","d77dbf37-f62f-4294-902b-34d0e9cd9ce1","Вы не видите смысла в своих действиях.","https://drive.google.com/file/d/1MGCdE6600d3ZBbD703We5H9sZ3SduWgq/view?usp=sharing","48","1.0000","direct","False","True"
"d0126782-0791-4003-87f7-74afcffce87f","630f5670-be31-4830-a3fd-052d123fcce7","d77dbf37-f62f-4294-902b-34d0e9cd9ce1","Вам кажется, что все ваши усилия бесполезны.","https://drive.google.com/file/d/1GIoVNpK1Rextt5oTy5Lofc8Sc8vCGVgH/view?usp=sharing","49","1.0000","direct","False","True"
"073ccafb-ae70-438d-aaca-34e81d484547","630f5670-be31-4830-a3fd-052d123fcce7","d77dbf37-f62f-4294-902b-34d0e9cd9ce1","Вы не верите в лучшее будущее.","https://drive.google.com/file/d/1s0v5quuTZUSvLo2wzPC3YXHjdNaw6c4C/view?usp=sharing","50","1.0000","direct","False","True"
"59cd3aad-d806-4634-89d0-6ac12284e2d4","630f5670-be31-4830-a3fd-052d123fcce7","e1dc6e53-63dc-457b-9287-522913f6dc78","Вы ставите перед собой конкретные цели.","https://drive.google.com/file/d/1Jc0lkL_FkT1RyD9fe-QcUDslJbGJvajd/view?usp=sharing","51","1.0000","direct","False","True"
"73069d03-35a9-48b5-ae37-fa310b1f1655","630f5670-be31-4830-a3fd-052d123fcce7","e1dc6e53-63dc-457b-9287-522913f6dc78","Вы готовы прилагать усилия для достижения целей.","https://drive.google.com/file/d/1P4xsdhlNDKDATnSnWrT25b5b68HU3aGb/view?usp=sharing","52","1.0000","direct","False","True"
"e6360fc7-3357-4b5d-af8c-1382d0e94b53","630f5670-be31-4830-a3fd-052d123fcce7","e1dc6e53-63dc-457b-9287-522913f6dc78","Вы хорошо реагируете на неудачи.","https://drive.google.com/file/d/1f8t2UuDUo2BiuOD9eZ3ga6YGcPj9gogp/view?usp=sharing","53","1.0000","direct","False","True"
"f9ce1d9b-29af-4db1-83dd-408702db49f4","630f5670-be31-4830-a3fd-052d123fcce7","e1dc6e53-63dc-457b-9287-522913f6dc78","Вы стремитесь к саморазвитию.","https://drive.google.com/file/d/1rbYaMB2O9dR1TiRF14yjVpbTQrBv3Q50/view?usp=sharing","54","1.0000","direct","False","True"
"6625a8e7-0d13-4912-9ac2-c2f67ceab24e","630f5670-be31-4830-a3fd-052d123fcce7","e1dc6e53-63dc-457b-9287-522913f6dc78","Вы считаете успех важным.","https://drive.google.com/file/d/1LAHryyZhGKNBaYbpz6maDW-X7YHItuLq/view?usp=sharing","55","1.0000","direct","False","True"
"22400268-bf5a-43cb-995f-fc7c8d5c6e88","630f5670-be31-4830-a3fd-052d123fcce7","e1dc6e53-63dc-457b-9287-522913f6dc78","Вы достигаете абсолютно всех поставленных целей.","https://drive.google.com/file/d/1mqDBubRYt9hOVtIxxfXP5IfYuqHh5fFQ/view?usp=sharing","56","0.0000","none","True","True"
"6464d478-5c0d-40b5-8c4c-bb1df5d7479a","630f5670-be31-4830-a3fd-052d123fcce7","e1dc6e53-63dc-457b-9287-522913f6dc78","Вам не нужно прикладывать усилий для достижения успеха.","https://drive.google.com/file/d/10_ET4X3r99j6YgOiOD8X80zDdaDrNlLb/view?usp=sharing","57","0.0000","none","True","True"
"a93a8a6c-74fc-4f9d-9dfd-707ee987fe06","630f5670-be31-4830-a3fd-052d123fcce7","e1dc6e53-63dc-457b-9287-522913f6dc78","Вы регулярно планируете свои действия.","https://drive.google.com/file/d/1-zo5sNgw3dY4uRXMAf5_YrOUyxPG17pV/view?usp=sharing","58","1.0000","direct","False","True"
"7d756f20-10be-475d-9b45-934fbca2759a","630f5670-be31-4830-a3fd-052d123fcce7","e1dc6e53-63dc-457b-9287-522913f6dc78","Вы находите мотивацию даже в сложных ситуациях.","https://drive.google.com/file/d/18z-7cM-Kd75dTm7ns9JpJayvcOfnDLOG/view?usp=sharing","59","1.0000","direct","False","True"
"20bf394e-b98c-48b7-b6f7-0b104f7a0af1","630f5670-be31-4830-a3fd-052d123fcce7","e1dc6e53-63dc-457b-9287-522913f6dc78","Вы умеете разбивать большие цели на маленькие задачи.","https://drive.google.com/file/d/1PVqOeH1Jki7Q8WDywinwKUeOYXXlTUFI/view?usp=sharing","60","1.0000","direct","False","True"
"8212e8b5-80e4-44d2-aa77-cd7e20e504a5","630f5670-be31-4830-a3fd-052d123fcce7","2b9c6e4a-4109-42f3-ad99-03206ba81fb3","Вы часто испытываете беспокойство.","https://drive.google.com/file/d/1kg2SLHGMJd2FqOReckWBCi41bXy9Z-Ef/view?usp=sharing","61","1.0000","direct","False","True"
"45182443-75da-4ebe-80f4-c88eeb53fd26","630f5670-be31-4830-a3fd-052d123fcce7","2b9c6e4a-4109-42f3-ad99-03206ba81fb3","Вы испытываете тревогу без видимой причины.","https://drive.google.com/file/d/1tdFf0fl-U8rZNAnduzYgBM_ACN94kqzi/view?usp=sharing","62","1.0000","direct","False","True"
"cbca5a25-70c6-4af2-8892-566752472f30","630f5670-be31-4830-a3fd-052d123fcce7","2b9c6e4a-4109-42f3-ad99-03206ba81fb3","Вы беспокоитесь о будущем.","https://drive.google.com/file/d/1ypi7uFwatAi_308hOJli8bao_AIvKZCW/view?usp=sharing","63","1.0000","direct","False","True"
"ee15e640-6dd9-4d42-aee7-bd33fd6bbdc8","630f5670-be31-4830-a3fd-052d123fcce7","2b9c6e4a-4109-42f3-ad99-03206ba81fb3","У вас возникают физические симптомы тревоги.","https://drive.google.com/file/d/1SvinsR6swYZz2qJrRVQrRoXNfV2MGL7I/view?usp=sharing","64","1.0000","direct","False","True"
"1b75e44a-e6f3-4ecf-9db4-eb79aebc16c9","630f5670-be31-4830-a3fd-052d123fcce7","2b9c6e4a-4109-42f3-ad99-03206ba81fb3","Тревога мешает вашей повседневной жизни.","https://drive.google.com/file/d/1ohDODz5XQB7IK9vzcs-U8PWjhq9ya2Gb/view?usp=sharing","65","1.0000","direct","False","True"
"54533d25-213a-4c71-ac55-4a05618bf0eb","630f5670-be31-4830-a3fd-052d123fcce7","2b9c6e4a-4109-42f3-ad99-03206ba81fb3","Вы никогда не тревожитесь.","https://drive.google.com/file/d/1xkcfAwBsmFob3e7W8TJxX1jomJpcMpEu/view?usp=sharing","66","0.0000","none","True","True"
"6ccb8318-3875-4bd1-a8e3-172f0e41fb0d","630f5670-be31-4830-a3fd-052d123fcce7","2b9c6e4a-4109-42f3-ad99-03206ba81fb3","Вас ничего не беспокоит.","https://drive.google.com/file/d/1OkSEagtSOejtS_jpSy4YusOtrn6u80dF/view?usp=sharing","67","0.0000","none","True","True"
"5b6f9b8f-bcf1-49aa-a43b-9c001e73801a","630f5670-be31-4830-a3fd-052d123fcce7","2b9c6e4a-4109-42f3-ad99-03206ba81fb3","Вы постоянно проверяете, все ли сделано правильно.","https://drive.google.com/file/d/1kCnl0U1VT9bHLVjJ3aNAw7l9R1QUwXC-/view?usp=sharing","68","1.0000","direct","False","True"
"1c9e3b46-6aca-41c0-bf7a-f327b7a05361","630f5670-be31-4830-a3fd-052d123fcce7","2b9c6e4a-4109-42f3-ad99-03206ba81fb3","Вам сложно расслабиться.","https://drive.google.com/file/d/1SA2tNjGskF8IiJyfMRs0V6XYC3fB0ppS/view?usp=sharing","69","1.0000","direct","False","True"
"19e929cf-40c5-4839-9b29-1a3cfa8b1fe7","630f5670-be31-4830-a3fd-052d123fcce7","2b9c6e4a-4109-42f3-ad99-03206ba81fb3","Вы часто переживаете о возможных неприятностях.","https://drive.google.com/file/d/17rCBqdZ-1QK3sn2J9Ej6MOyNDL0L_1zy/view?usp=sharing","70","1.0000","direct","False","True"
"763e1d12-9174-486e-b5f3-790c1f484535","630f5670-be31-4830-a3fd-052d123fcce7","2ff2ca2b-c3b9-4d86-9e95-79e2caf25f62","Вы испытываете постоянную грусть.","","71","1.0000","direct","False","True"
"2ab07d96-309d-462d-943f-9b68244b49da","630f5670-be31-4830-a3fd-052d123fcce7","2ff2ca2b-c3b9-4d86-9e95-79e2caf25f62","Вы теряете интерес к любимым занятиям.","","72","1.0000","direct","False","True"
"2f0d9400-9165-46e3-bb6e-fbff8a8a34f2","630f5670-be31-4830-a3fd-052d123fcce7","2ff2ca2b-c3b9-4d86-9e95-79e2caf25f62","Вы чувствуете упадок сил.","","73","1.0000","direct","False","True"
"64c318ec-b471-4db7-b571-202dfe8efb2a","630f5670-be31-4830-a3fd-052d123fcce7","2ff2ca2b-c3b9-4d86-9e95-79e2caf25f62","У вас имеются проблемы со сном.","","74","1.0000","direct","False","True"
"cd453cd7-2247-40ce-bc0f-c472d4ade440","630f5670-be31-4830-a3fd-052d123fcce7","2ff2ca2b-c3b9-4d86-9e95-79e2caf25f62","Вы испытываете чувство вины.","","75","1.0000","direct","False","True"
"fc76dac9-b805-4c08-b00c-ce508426bd39","630f5670-be31-4830-a3fd-052d123fcce7","2ff2ca2b-c3b9-4d86-9e95-79e2caf25f62","Вы всегда счастливы.","","76","0.0000","none","True","True"
"aa93de36-f8d6-4e53-bd1a-6027f68fd531","630f5670-be31-4830-a3fd-052d123fcce7","2ff2ca2b-c3b9-4d86-9e95-79e2caf25f62","У вас всегда отличное настроение.","","77","0.0000","none","True","True"
"63659171-ddf2-4f09-bad0-fb031e40a7ab","630f5670-be31-4830-a3fd-052d123fcce7","2ff2ca2b-c3b9-4d86-9e95-79e2caf25f62","Вам сложно получать удовольствие от жизни.","","78","1.0000","direct","False","True"
"c9c496c6-1f48-4dcb-ab35-247876400f95","630f5670-be31-4830-a3fd-052d123fcce7","2ff2ca2b-c3b9-4d86-9e95-79e2caf25f62","Вы часто чувствуете себя опустошенным.","","79","1.0000","direct","False","True"
"0150a0d1-5d30-4388-8b94-0517e3617f81","630f5670-be31-4830-a3fd-052d123fcce7","2ff2ca2b-c3b9-4d86-9e95-79e2caf25f62","Вам трудно концентрироваться на делах.","","80","1.0000","direct","False","True"
"3de88552-8e9d-4dd4-ae10-45f5245f7e24","630f5670-be31-4830-a3fd-052d123fcce7","ab5b157b-8a13-4bc6-a262-e7828d93f0bd","У вас появляются мысли о самоповреждении.","","81","1.0000","direct","False","True"
"bfcc6691-87f9-4335-93b6-7903247bdd11","630f5670-be31-4830-a3fd-052d123fcce7","ab5b157b-8a13-4bc6-a262-e7828d93f0bd","Вы думаете, что жизнь не имеет смысла.","","82","1.0000","direct","False","True"
"937295c8-100f-4d17-a872-4ff6f1e90dce","630f5670-be31-4830-a3fd-052d123fcce7","ab5b157b-8a13-4bc6-a262-e7828d93f0bd","Вы считаете, что окружающим будет лучше без вас.","","83","1.0000","direct","False","True"
"ef434cf7-e56c-4f43-b8bb-ba8bac5cce63","630f5670-be31-4830-a3fd-052d123fcce7","ab5b157b-8a13-4bc6-a262-e7828d93f0bd","У вас есть план причинить себе вред.","","84","1.0000","direct","False","True"
"f5cf453e-1794-4869-b1fa-fd2f9fe6e1f3","630f5670-be31-4830-a3fd-052d123fcce7","ab5b157b-8a13-4bc6-a262-e7828d93f0bd","Вы чувствуете, что не способны справиться с проблемами.","","85","1.0000","direct","False","True"
"fd21efe8-c1ab-47d5-afdc-28efa49db475","630f5670-be31-4830-a3fd-052d123fcce7","ab5b157b-8a13-4bc6-a262-e7828d93f0bd","Вы никогда не испытываете трудностей.","","86","0.0000","none","True","True"
"d8574139-db69-4a88-8314-ba5060250ab7","630f5670-be31-4830-a3fd-052d123fcce7","ab5b157b-8a13-4bc6-a262-e7828d93f0bd","Ваша жизнь абсолютно прекрасна.","","87","0.0000","none","True","True"
"f5022a35-a664-44fc-a5e6-27a5829df9b3","630f5670-be31-4830-a3fd-052d123fcce7","ab5b157b-8a13-4bc6-a262-e7828d93f0bd","Вы часто думаете о смерти.","","88","1.0000","direct","False","True"
"dc2de25e-9592-4cee-ae93-9c599eea7578","630f5670-be31-4830-a3fd-052d123fcce7","ab5b157b-8a13-4bc6-a262-e7828d93f0bd","Вы чувствуете себя обузой для других.","","89","1.0000","direct","False","True"
